dp_id,mistakes
5eb8bfdfa89cc8ea323ca669,"[{""x"":0.15621562156215624,""y"":0.20984033887259695,""w"":0.011001100110010986,""h"":0.020853698273053122,""type"":""0""},{""x"":0.21855518885221853,""y"":0.39361355490387756,""w"":0.007823004522674478,""h"":0.009557945041816032,""type"":""0""},{""x"":0.138369392494805,""y"":0.6638427283588575,""w"":0.013690257914680348,""h"":0.02346041055718475,""type"":""0""},{""x"":0.17406185062950735,""y"":0.7237971108938852,""w"":0.010267693436010278,""h"":0.01564027370478986,""type"":""0""},{""x"":0.1955751130668622,""y"":0.9391767133702617,""w"":0.0078230045226745,""h"":0.013033561420658231,""type"":""0""},{""x"":0.43548058509554644,""y"":0.20969552152347856,""w"":0.010267693436010278,""h"":0.013033561420658231,""type"":""0""},{""x"":0.5259340748889703,""y"":0.425835415082727,""w"":0.0083119423053416,""h"":0.01216465732594766,""type"":""0""},{""x"":0.692661858778471,""y"":0.22678396871945258,""w"":0.008311942305341694,""h"":0.01303356142065819,""type"":""0""},{""x"":0.8975675345312308,""y"":0.7727815792331921,""w"":0.0081489630444527,""h"":0.01679881249773726,""type"":""0""},{""x"":0.5484048404840484,""y"":0.7399804496578689,""w"":0.00880088008800877,""h"":0.02346041055718475,""type"":""0""},{""x"":0.8141425253636468,""y"":0.40979689366786115,""w"":0.008311942305341694,""h"":0.01477136961007929,""type"":""0""},{""x"":0.6577095981203053,""y"":0.16958111581767496,""w"":0.006519170435562104,""h"":0.010040669538877441,""type"":""0""},{""x"":0.7000162979260887,""y"":0.7850186452336988,""w"":0.007823004522674431,""h"":0.014481734911842462,""type"":""0""}]"
5eb92c225f290b1b6e41fef5,"[{""x"":0.3093753819826427,""y"":0.16791571630281305,""w"":0.00880088008800877,""h"":0.01216465732594766,""type"":""0""},{""x"":0.15075581632237298,""y"":0.4069367510227724,""w"":0.007497046000896396,""h"":0.011585387929473919,""type"":""0""},{""x"":0.44517785111844527,""y"":0.6142065819485175,""w"":0.010267693436010372,""h"":0.01564027370478986,""type"":""0""},{""x"":0.7979464613127983,""y"":0.869664385793418,""w"":0.00806747341400811,""h"":0.016943629846855802,""type"":""0""},{""x"":0.8280161349468284,""y"":0.8592375366568915,""w"":0.008067473414008016,""h"":0.015640273704789945,""type"":""0""},{""x"":0.8153037525974822,""y"":0.91267513848159,""w"":0.006356191174673016,""h"":0.015640273704789945,""type"":""0""},{""x"":0.7624984720694299,""y"":0.6215922667535569,""w"":0.007823004522674525,""h"":0.013902465515368802,""type"":""0""},{""x"":0.8239823982398239,""y"":0.5034213098729223,""w"":0.010267693436010372,""h"":0.013033561420658231,""type"":""0""},{""x"":0.9281261459479282,""y"":0.4095796676441834,""w"":0.010756631218677353,""h"":0.01737808189421092,""type"":""0""}]"
5ebb640cc34aad74a0df331b,"[{""x"":0.28138369392494805,""y"":0.4398826979472141,""w"":0.009534286762009524,""h"":0.016943629846855636,""type"":""0""},{""x"":0.13568023469013568,""y"":0.35921943448825167,""w"":0.007171087479118291,""h"":0.01390246551536872,""type"":""0""},{""x"":0.351709244998574,""y"":0.8931610006878822,""w"":0.009778755653343109,""h"":0.013323196118894978,""type"":""0""},{""x"":0.3725705903923726,""y"":0.8375511386264072,""w"":0.008474921566230687,""h"":0.01679881249773726,""type"":""0""},{""x"":0.9869616591288758,""y"":0.655443322109989,""w"":0.007823004522674525,""h"":0.014481734911842462,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca65b,"[{""x"":0.7632318787434298,""y"":0.4546902718945729,""w"":0.007823004522674525,""h"":0.01390246551536872,""type"":""0""},{""x"":0.7570386668296458,""y"":0.4222511856920458,""w"":0.007171087479118361,""h"":0.01564027370478986,""type"":""0""},{""x"":0.9552621928859553,""y"":0.5702907208283552,""w"":0.008148963044452512,""h"":0.01216465732594766,""type"":""0""},{""x"":0.8265900664140488,""y"":0.5943304007820136,""w"":0.010756631218677447,""h"":0.01564027370478978,""type"":""0""}]"
5eb8eab74f0f47c0d9415dd9,"[{""x"":0.12304934197123416,""y"":0.48908439231019857,""w"":0.008474921566230687,""h"":0.012743926722421403,""type"":""0""}]"
5eb8e87e6b956825d59507c9,"[{""x"":0.33617188879381765,""y"":0.927012056044314,""w"":0.00880088008800877,""h"":0.019115890083632063,""type"":""0""},{""x"":0.39775088619973115,""y"":0.7784294558488107,""w"":-0.013201320132013248,""h"":0.022591506462474348,""type"":""0""},{""x"":0.2821985902293933,""y"":0.9083064817831843,""w"":0.007605698841489105,""h"":0.014288645113017964,""type"":""0""},{""x"":0.3412242458813781,""y"":0.3096878783856081,""w"":0.0430265248747097,""h"":0.06835378878389636,""type"":""0""},{""x"":0.8643197653098644,""y"":0.061257738677093505,""w"":0.006600660066006601,""h"":0.014336917562724016,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca673,"[{""x"":0.26237623762376244,""y"":0.47333550559357007,""w"":0.007334066740007308,""h"":0.010426849136526603,""type"":""0""},{""x"":0.23695147292507032,""y"":0.32301509720864563,""w"":0.005867253392005893,""h"":0.00955794504181599,""type"":""0""},{""x"":0.5029449447002315,""y"":0.027225661634263782,""w"":0.008474921566230687,""h"":0.02027442887657942,""type"":""2""},{""x"":0.4808340916396166,""y"":0.42470101251463255,""w"":0.0054326420296350085,""h"":0.011585387929474002,""type"":""4""},{""x"":0.46540538827545297,""y"":0.428948988088773,""w"":0.006301864754376684,""h"":0.01197156752712308,""type"":""4""},{""x"":0.46540538827545297,""y"":0.4443961719947383,""w"":0.007388393160303686,""h"":0.010040669538877441,""type"":""4""},{""x"":0.4786610348277625,""y"":0.49266862170087977,""w"":0.00586725339200594,""h"":0.010040669538877441,""type"":""4""},{""x"":0.4657313467972314,""y"":0.5129430505774588,""w"":0.006301864754376684,""h"":0.01042684913652652,""type"":""4""},{""x"":0.993480829564438,""y"":0.4112088628217659,""w"":-0.022165179480911058,""h"":0.02201223706600052,""type"":""2""},{""x"":0.7209387605427208,""y"":0.7227109807754969,""w"":0.007334066740007449,""h"":0.01564027370478986,""type"":""0""},{""x"":0.9201809069795868,""y"":0.7597480178125341,""w"":0.010756631218677353,""h"":0.016509177799500348,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca670,[]
5eb8bfdfa89cc8ea323ca64a,"[{""x"":0.47786572852535936,""y"":0.4555164777908037,""w"":0.022574025212547606,""h"":0.03959880161521427,""type"":""3""},{""x"":0.47962474347698614,""y"":0.05470887065259867,""w"":0.01348578129580769,""h"":0.025530806304546048,""type"":""1""},{""x"":0.8783347991791263,""y"":0.13130128956623682,""w"":0.013192612137203167,""h"":0.028657027484694557,""type"":""1""},{""x"":0.7651715039577837,""y"":0.30741174938126875,""w"":0.028144239226033322,""h"":0.03959880161521427,""type"":""4""},{""x"":0.9507475813544415,""y"":0.8077373974208675,""w"":0.012899442978598567,""h"":0.029699101211410752,""type"":""0""}]"
5eba3880ed75160b6848729a,"[{""x"":0.34945763705658167,""y"":0.2923016803438843,""w"":0.02198768689533856,""h"":0.03751465416178194,""type"":""3""}]"
5eb8f78ffd67f6abd64457b8,[]
5eb8bfdfa89cc8ea323ca5d1,[]
5eb8bfdfa89cc8ea323ca5d0,"[{""x"":0.4299800350405411,""y"":0.013323196118895042,""w"":0.006845128957340185,""h"":0.03301835559900076,""type"":""1""},{""x"":0.5804098928411361,""y"":0.5510300133956049,""w"":0.013690257914680277,""h"":0.01679881249773726,""type"":""0""}]"
5eb9065ee30f25c8ab000be1,"[{""x"":0.2770448548812665,""y"":0.8520255308063046,""w"":0.02697156259161538,""h"":0.055229907515956723,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca5ce,[]
5eb8bfdfa89cc8ea323ca613,"[{""x"":0.7917125045837917,""y"":0.9374389051808407,""w"":0.011734506784011786,""h"":0.01737808189421092,""type"":""0""},{""x"":0.4316913172798762,""y"":0.0903660258498968,""w"":0.011408548262233704,""h"":0.03475616378842187,""type"":""2""}]"
5eb8bfdfa89cc8ea323ca611,"[{""x"":0.5467604807974202,""y"":0.6034909469844992,""w"":0.006156552330694761,""h"":0.015110069037384292,""type"":""0""},{""x"":0.8921137496335385,""y"":0.7247622769310929,""w"":0.005570214013485715,""h"":0.01406799531066823,""type"":""1""}]"
5eb8bfdfa89cc8ea323ca60b,"[{""x"":0.4922310172969806,""y"":0.374234727106943,""w"":0.011140428026971579,""h"":0.017715253354174777,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca608,"[{""x"":0.4116041233753006,""y"":0.15473733753303645,""w"":-0.010104714175121191,""h"":0.01564027370478982,""type"":""1""},{""x"":0.4062439165727274,""y"":0.10614307149552066,""w"":0.009126838609786898,""h"":0.019566432947555994,""type"":""2""},{""x"":0.2640060302326529,""y"":0.14438289707106913,""w"":0.007497046000896396,""h"":0.01390246551536872,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca607,"[{""x"":0.7323365581940783,""y"":0.7519864530415526,""w"":0.011140428026971579,""h"":0.02292562198775562,""type"":""0""},{""x"":0.5872178246848438,""y"":0.013025921583952065,""w"":-0.013778950454412213,""h"":-0.0119838478572359,""type"":""0""},{""x"":0.8745236001172677,""y"":0.227172072424124,""w"":0.0067428906479038075,""h"":0.018757327080891006,""type"":""1""},{""x"":0.8883025505716797,""y"":0.34388432981633454,""w"":0.010554089709762533,""h"":0.0197994008076071,""type"":""1""},{""x"":0.9199648197009673,""y"":0.5908558030480656,""w"":0.0035180299032542776,""h"":0.012504884720594071,""type"":""1""},{""x"":0.8894752272060978,""y"":0.6888107333593853,""w"":0.0158311345646438,""h"":0.027093916894620266,""type"":""0""},{""x"":0.7346819114629142,""y"":0.9228865442230038,""w"":0.012899442978598567,""h"":0.023967695714471948,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca606,"[{""x"":0.2082874954162083,""y"":0.07255349190833062,""w"":0.0083119423053416,""h"":0.010426849136526561,""type"":""0""},{""x"":0.15401540154015397,""y"":0.2202671880091235,""w"":0.009778755653343109,""h"":0.01564027370478982,""type"":""0""},{""x"":0.8497738662755173,""y"":0.2444516853119003,""w"":0.0071710874791181736,""h"":0.013323196118895061,""type"":""0""},{""x"":0.9388012875361611,""y"":0.8134752543354695,""w"":0.009126838609786851,""h"":0.01506100430831612,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca604,"[{""x"":0.5983582527118148,""y"":0.27927575875993227,""w"":0.004104368220463174,""h"":0.01667317962745865,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca601,"[{""x"":0.8452511917858452,""y"":0.4705115672857609,""w"":0.010430672696899367,""h"":0.01390246551536872,""type"":""0""},{""x"":0.8754838446807646,""y"":0.639223779008725,""w"":0.0065191704355620095,""h"":0.01216465732594766,""type"":""0""},{""x"":0.8312078121392388,""y"":0.6217491522151019,""w"":0.008257615885045269,""h"":0.011199208331824757,""type"":""0""},{""x"":0.23772562441429326,""y"":0.34441186054089273,""w"":0.009452797131565027,""h"":0.01100611853300026,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca5fc,"[{""x"":0.07270595133391967,""y"":0.6882896964960271,""w"":0.014658457930225745,""h"":0.020841474534323362,""type"":""0""},{""x"":0.19261213720316622,""y"":0.779080369936173,""w"":0.008795074758135431,""h"":0.016673179627458717,""type"":""0""},{""x"":0.37965406039284666,""y"":0.7676175589422952,""w"":0.00879507475813547,""h"":0.023967695714471812,""type"":""0""},{""x"":0.7789504544121959,""y"":0.9239286179497199,""w"":0.010554089709762533,""h"":0.017715253354174777,""type"":""0""},{""x"":0.7200234535326887,""y"":0.4581216621075941,""w"":0.008501905599530946,""h"":0.01719421649081668,""type"":""0""},{""x"":0.9164467897977132,""y"":0.3058486387911945,""w"":0.011726766344180626,""h"":0.02448873257782991,""type"":""0""},{""x"":0.9270008795074758,""y"":0.9249706916764361,""w"":0.017003811199061893,""h"":0.027093916894620266,""type"":""0""}]"
5eba3957797291666f6530b0,"[{""x"":0.7953679272940487,""y"":0.2898267552429334,""w"":0.021108179419525065,""h"":0.02292562198775562,""type"":""0""},{""x"":0.6781002638522428,""y"":0.04376709652207894,""w"":0.009088243916739992,""h"":0.0239676957144718,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca61a,"[{""x"":0.034593960715332744,""y"":0.6611957796014069,""w"":0.009088243916739965,""h"":0.014589032174026326,""type"":""0""},{""x"":0.48929932571093554,""y"":0.39559723850462414,""w"":0.0079155672823219,""h"":0.013546958447310199,""type"":""0""},{""x"":0.5033714453239523,""y"":0.3466197733489644,""w"":0.008208736440926423,""h"":0.01667317962745865,""type"":""0""},{""x"":0.4995602462620936,""y"":0.4331118926664061,""w"":0.010554089709762533,""h"":0.017194216490816747,""type"":""0""},{""x"":0.9193784813837584,""y"":0.10368633580825845,""w"":0.00938141307534444,""h"":0.022404585124397556,""type"":""0""},{""x"":0.7692758721782468,""y"":0.4376709652207894,""w"":0.014365288771621259,""h"":0.01563110590074252,""type"":""0""},{""x"":0.8220463207270595,""y"":0.8253223915592031,""w"":0.011140428026971579,""h"":0.019278363944248936,""type"":""0""}]"
5eb8ee39e68657e8ad8c8820,"[{""x"":0.12782175315156846,""y"":0.29386479093395856,""w"":0.01905599530929348,""h"":0.031262211801484946,""type"":""0""},{""x"":0.256816182937555,""y"":0.23186140419434675,""w"":0.0175901495162709,""h"":0.01771525335417481,""type"":""0""},{""x"":0.3562005277044855,""y"":0.7294516087013156,""w"":0.012899442978598644,""h"":0.02136251139768146,""type"":""0""},{""x"":0.3902081501026092,""y"":0.4751856193825714,""w"":0.011726766344180626,""h"":0.03490946984499153,""type"":""1""},{""x"":0.375256523013779,""y"":0.70652598671356,""w"":0.012019935502785073,""h"":0.01563110590074252,""type"":""1""},{""x"":0.8056288478452066,""y"":0.016152142764100562,""w"":0.014951627088830305,""h"":0.040119838478572346,""type"":""2""}]"
5eb8bfdfa89cc8ea323ca60a,"[{""x"":0.03430079155672824,""y"":0.30897485997134294,""w"":0.01055408970976253,""h"":0.01563110590074252,""type"":""0""},{""x"":0.8733509234828496,""y"":0.02240458512439755,""w"":0.029610085019055862,""h"":0.0536667969258825,""type"":""0""},{""x"":0.9076517150395779,""y"":0.1495375797837697,""w"":0.02052184110231602,""h"":0.05001953888237593,""type"":""0""},{""x"":0.7376136030489592,""y"":0.4908167252833138,""w"":0.013192612137203167,""h"":0.022404585124397587,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca5fb,"[{""x"":0.17560832600410436,""y"":0.3548261039468543,""w"":0.011140428026971542,""h"":0.01719421649081668,""type"":""0""},{""x"":0.4280269715625916,""y"":0.8494203464895141,""w"":0.006449721489299284,""h"":0.01927836394424907,""type"":""0""},{""x"":0.48871298739372626,""y"":0.5414875602448872,""w"":0.0158311345646438,""h"":0.021883548261039425,""type"":""0""},{""x"":0.853122251539138,""y"":0.5517780382962094,""w"":0.00938141307534444,""h"":0.023967695714471812,""type"":""0""},{""x"":0.9275872178246848,""y"":0.573140549693891,""w"":0.009088243916739992,""h"":0.014589032174026326,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca5fa,"[{""x"":0.1459982409850484,""y"":0.37566757848117754,""w"":0.017883318674875387,""h"":0.02240458512439752,""type"":""0""},{""x"":0.685136323658751,""y"":0.5206460857105641,""w"":0.00938141307534444,""h"":0.02084147453432323,""type"":""0""},{""x"":0.44825564350630337,""y"":0.21427641005601153,""w"":0.008501905599530872,""h"":0.01875732708089097,""type"":""0""},{""x"":0.7569627675168573,""y"":0.21583952064608578,""w"":0.010554089709762533,""h"":0.016673179627458616,""type"":""0""},{""x"":0.8179419525065963,""y"":0.21935651947375276,""w"":0.010260920551158084,""h"":0.017194216490816715,""type"":""0""}]"
5ebcd7cae87ad538130b8d60,"[{""x"":0.3444737613603049,""y"":0.0838869350006513,""w"":0.008208736440926423,""h"":0.0239676957144718,""type"":""4""},{""x"":0.4239226033421284,""y"":0.4204767487299726,""w"":0.012606273819994195,""h"":0.017194216490816747,""type"":""0""},{""x"":0.39577836411609496,""y"":0.4110980851895271,""w"":0.012019935502785073,""h"":0.01875732708089097,""type"":""0""},{""x"":0.31222515391380823,""y"":0.6304546046632798,""w"":0.010554089709762533,""h"":0.01719421649081668,""type"":""0""},{""x"":0.3485781295807681,""y"":0.7773870001302592,""w"":0.012313104661389598,""h"":0.019799400807607035,""type"":""0""},{""x"":0.4831427733802405,""y"":0.6597629282271721,""w"":0.010260920551158084,""h"":0.016152142764100486,""type"":""0""},{""x"":0.552917033128115,""y"":0.5961964308974861,""w"":0.00938141307534444,""h"":0.020841474534323296,""type"":""0""},{""x"":0.5165640574611552,""y"":0.5571186661456298,""w"":0.008208736440926423,""h"":0.014589032174026326,""type"":""0""},{""x"":0.7672236880680151,""y"":0.5565976292822716,""w"":0.012313104661389521,""h"":0.016673179627458585,""type"":""0""},{""x"":0.7173849311052475,""y"":0.5430506708349614,""w"":0.009967751392553487,""h"":0.020841474534323362,""type"":""0""},{""x"":0.7584286133098795,""y"":0.26312361599583173,""w"":0.010847258868367132,""h"":0.018236290217532876,""type"":""0""},{""x"":0.807094693638229,""y"":0.22508792497069163,""w"":0.012313104661389672,""h"":0.022404585124397622,""type"":""0""},{""x"":0.8976839636470242,""y"":0.8473361990360818,""w"":0.009088243916739992,""h"":0.028657027484694425,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca633,"[{""x"":0.32424508941659336,""y"":0.04428813338543702,""w"":0.010554089709762533,""h"":0.020841474534323303,""type"":""0""},{""x"":0.24186455584872474,""y"":0.34232121922626024,""w"":0.009967751392553487,""h"":0.012504884720594004,""type"":""0""},{""x"":0.6564057461155088,""y"":0.8817246320177152,""w"":0.008501905599530946,""h"":0.02136251139768146,""type"":""0""},{""x"":0.5074758135444154,""y"":0.5003256480395988,""w"":0.02961008501905601,""h"":0.04064087534193046,""type"":""0""},{""x"":0.8070946936382297,""y"":0.2547870261821024,""w"":0.009088243916739843,""h"":0.0203204376709652,""type"":""0""},{""x"":0.8516564057461155,""y"":0.10941774130519734,""w"":0.008208736440926349,""h"":0.01563110590074249,""type"":""1""},{""x"":0.8677807094693637,""y"":0.14484824801354695,""w"":0.005863383172090313,""h"":0.018757327080890958,""type"":""1""},{""x"":0.8868367047786572,""y"":0.31887456037514655,""w"":0.0032248607446496796,""h"":0.014589032174026326,""type"":""1""},{""x"":0.8988566402814423,""y"":0.41005601146281107,""w"":0.00469070653767237,""h"":0.018236290217532876,""type"":""1""},{""x"":0.9492817355614189,""y"":0.7398723459684775,""w"":0.006156552330694761,""h"":0.018236290217532876,""type"":""1""},{""x"":0.9554382878921137,""y"":0.7570665624592943,""w"":0.00938141307534444,""h"":0.02240458512439752,""type"":""1""},{""x"":0.8994429785986515,""y"":0.7655334114888633,""w"":0.00938141307534444,""h"":0.015110069037384424,""type"":""0""},{""x"":0.9401934916446789,""y"":0.7900221440666932,""w"":0.009674582233949038,""h"":0.020841474534323362,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca632,"[{""x"":0.017296980357666372,""y"":0.1583952064608571,""w"":0.014072119613016713,""h"":0.01927836394424907,""type"":""0""},{""x"":0.40105540897097625,""y"":0.0927445616777387,""w"":0.0076223981237173765,""h"":0.01563110590074249,""type"":""0""},{""x"":0.7323365581940781,""y"":0.6425687117363553,""w"":0.019349164467898076,""h"":0.029699101211410752,""type"":""0""},{""x"":0.58633831720903,""y"":0.5070991272632538,""w"":0.00879507475813547,""h"":0.021362511397681392,""type"":""0""},{""x"":0.7153327469950165,""y"":0.38986583300768524,""w"":0.0079155672823219,""h"":0.02292562198775562,""type"":""0""},{""x"":0.680738786279684,""y"":0.13025921583952066,""w"":0.011726766344180475,""h"":0.02813599062133646,""type"":""0""},{""x"":0.891234242157725,""y"":0.32512700273544354,""w"":0.007036059806508405,""h"":0.01667317962745865,""type"":""0""},{""x"":0.9067722075637642,""y"":0.3058486387911945,""w"":0.008501905599531095,""h"":0.02084147453432323,""type"":""1""},{""x"":0.9152741131632953,""y"":0.36107854630715125,""w"":0.006449721489299209,""h"":0.01875732708089097,""type"":""1""},{""x"":0.9053063617707416,""y"":0.816595024097955,""w"":0.0158311345646438,""h"":0.022925621987755485,""type"":""0""}]"
5eba0d67d5d09ecec06d3962,"[{""x"":0.08399296394019348,""y"":0.02188354826103947,""w"":0.013192612137203175,""h"":0.02110199296600234,""type"":""5""},{""x"":0.6452653180885373,""y"":0.3784030220138073,""w"":0.0076223981237173765,""h"":0.01927836394424907,""type"":""0""},{""x"":0.6989152741131636,""y"":0.25543832226129987,""w"":0.011140428026971579,""h"":0.01667317962745865,""type"":""0""},{""x"":0.8238053356786867,""y"":0.2455386218574963,""w"":0.011726766344180626,""h"":0.015631105900742456,""type"":""0""},{""x"":0.9355027851070067,""y"":0.45278103425817373,""w"":0.014365288771621259,""h"":0.01927836394424907,""type"":""1""},{""x"":0.9187921430665492,""y"":0.4084929008727367,""w"":0.01114042802697173,""h"":0.022404585124397587,""type"":""1""},{""x"":0.9073585458809734,""y"":0.2636446528591898,""w"":0.004983875696276669,""h"":0.017715253354174777,""type"":""1""},{""x"":0.8994429785986515,""y"":0.25895532108896707,""w"":0.005863383172090163,""h"":0.01875732708089097,""type"":""1""},{""x"":0.8918205804749341,""y"":0.24436628891494075,""w"":0.003811199061858726,""h"":0.02240458512439752,""type"":""1""},{""x"":0.8739372618000582,""y"":0.03855672788849811,""w"":0.00469070653767222,""h"":0.018757327080890965,""type"":""1""},{""x"":0.8680738786279679,""y"":0.017194216490816726,""w"":0.008208736440926349,""h"":0.01875732708089097,""type"":""1""},{""x"":0.9331574318381706,""y"":0.5507359645694933,""w"":0.009088243916739992,""h"":0.020841474534323296,""type"":""1""}]"
5eb8bfdfa89cc8ea323ca630,"[{""x"":0.1269422456757549,""y"":0.17246320177152533,""w"":0.012313104661389615,""h"":0.019799400807607136,""type"":""0""},{""x"":0.4289064790384051,""y"":0.1109808518952716,""w"":0.012313104661389672,""h"":0.02500976944118796,""type"":""0""},{""x"":0.31779536792729407,""y"":0.5799140289175458,""w"":0.0079155672823219,""h"":0.016673179627458717,""type"":""0""},{""x"":0.13104661389621813,""y"":0.5460466327992706,""w"":0.010847258868367037,""h"":0.026051843167904137,""type"":""0""},{""x"":0.6432131339783059,""y"":0.022925621987755634,""w"":0.010847258868367132,""h"":0.019799400807607136,""type"":""0""}]"
5eb908a7eaf5b3edef5f0a00,"[{""x"":0.43150453357922247,""y"":0.15382934556975855,""w"":0.003934224681112571,""h"":0.012673440402053975,""type"":""1""},{""x"":0.9889349930843707,""y"":0.6910302633016496,""w"":0.005655447979099403,""h"":0.013110455588331732,""type"":""5""},{""x"":0.9558492563564024,""y"":0.6140184760309308,""w"":-0.005573484964909492,""h"":0.004467266348616731,""type"":""5""},{""x"":0.8792684800983558,""y"":0.28815081879650867,""w"":0.006147226064238499,""h"":0.010488364470665318,""type"":""1""},{""x"":0.8210747400235644,""y"":0.01573254670599803,""w"":-0.014917268582552106,""h"":0.022142102771404642,""type"":""5""},{""x"":0.28994416269658313,""y"":0.14246695072653776,""w"":-0.0063931151068080455,""h"":0.00874030372555446,""type"":""4""},{""x"":0.2950258695763536,""y"":0.09424960850722897,""w"":-0.008114338404794783,""h"":0.01311045558833169,""type"":""0""},{""x"":0.2704779468264945,""y"":0.49131432317273027,""w"":0.012540341171046592,""h"":0.016169561892275797,""type"":""0""},{""x"":0.17187644075610875,""y"":0.3672020102698571,""w"":0.01106500691562933,""h"":0.021413744127608457,""type"":""0""},{""x"":0.88839711080375,""y"":0.49918059652572905,""w"":-0.011065006915629448,""h"":0.01835463782366439,""type"":""0""}]"
5eb8ed87be86cfb5bc040927,"[{""x"":0.05557092362071615,""y"":0.042390473068939144,""w"":0.006884893191947129,""h"":0.02709494154921884,""type"":""1""},{""x"":0.039342246811126476,""y"":0.11624603954987435,""w"":0.010081450745351163,""h"":0.01136239484322081,""type"":""5""},{""x"":0.027211720711029144,""y"":0.12785122060769388,""w"":0.008305585437904483,""h"":0.016121004649356025,""type"":""5""},{""x"":0.002704779468264945,""y"":0.23205506391347097,""w"":0.006884893191947135,""h"":0.012673440402053995,""type"":""1""},{""x"":0.4894421392346703,""y"":0.00830328853927674,""w"":-0.0031965575534040227,""h"":0.017043592264831205,""type"":""1""},{""x"":0.48796680497925304,""y"":0.12935649513820607,""w"":-0.0063931151068080455,""h"":0.00874030372555446,""type"":""5""},{""x"":0.4155934634496183,""y"":0.6106558869587386,""w"":0.007130782234516641,""h"":0.01748060745110892,""type"":""0""},{""x"":0.4689513856872085,""y"":0.8313485560289892,""w"":0.018687567235285044,""h"":0.029280017480607445,""type"":""1""},{""x"":0.8362378976486861,""y"":0,""w"":0.0031965575534040227,""h"":0.013547470774609417,""type"":""1""},{""x"":0.8409097894575074,""y"":0.004807167049054955,""w"":0.0031965575534040227,""h"":0.015732546705998034,""type"":""1""},{""x"":0.8598432457353621,""y"":0.10226155358898723,""w"":0.003934224681112571,""h"":0.01223642521577624,""type"":""1""},{""x"":0.8674658060550177,""y"":0.09876543209876543,""w"":0.004180113723682307,""h"":0.011799410029498525,""type"":""1""},{""x"":0.8951693048511861,""y"":0.17873921118758876,""w"":-0.009835561702781711,""h"":0.011799410029498504,""type"":""1""},{""x"":0.9410959138022302,""y"":0.42963448535392157,""w"":0.0034970886054333547,""h"":0.006215327093727674,""type"":""5""},{""x"":0.9483633010603966,""y"":0.5872027386285007,""w"":-0.005163669893960309,""h"":0.01136239484322079,""type"":""1""},{""x"":0.9692638696788075,""y"":0.6488218798936597,""w"":0.007868449362225331,""h"":0.019228668196219777,""type"":""5""},{""x"":0.9731980943599202,""y"":0.7143741578353181,""w"":0.004426002766251666,""h"":0.013110455588331647,""type"":""1""},{""x"":0.8457353619179347,""y"":0.9108489019993444,""w"":-0.01585984324573534,""h"":0.017699115044247787,""type"":""0""},{""x"":0.6395573997233751,""y"":0.35562110783349726,""w"":0.009220839096357748,""h"":0.021632251720747325,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca62d,"[{""x"":0.8653757491931766,""y"":0.12979351032448377,""w"":-0.021392346703550065,""h"":0.022943297279580468,""type"":""3""},{""x"":0.6857538035961273,""y"":0.011799410029498525,""w"":-0.015859843245735434,""h"":0.026220911176663392,""type"":""0""}]"
5eba1ef280af43f827000b70,"[{""x"":0.29330607957915145,""y"":0.5008910289674928,""w"":0.009534286762009524,""h"":0.01824698598892149,""type"":""0""},{""x"":0.6852463024080188,""y"":0.21157814706201805,""w"":0.008311942305341694,""h"":0.013033561420658148,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca62b,"[{""x"":0.443891194098663,""y"":0.4745984922976074,""w"":0.0031965575534040227,""h"":0.007429258166721253,""type"":""1""},{""x"":0.9132011679729521,""y"":0.5647328744673876,""w"":0.011556785000768543,""h"":0.013110455588331732,""type"":""5""},{""x"":0.9306592899953897,""y"":0.5415710695946683,""w"":0.005901337021668951,""h"":0.017043592264831185,""type"":""5""},{""x"":0.9075457199938528,""y"":0.535889872173058,""w"":0.008114338404794879,""h"":0.016169561892275714,""type"":""5""},{""x"":0.6358690640848317,""y"":0.8780727630285153,""w"":0.011433840479483676,""h"":0.024254342838413653,""type"":""0""},{""x"":0.6141078838174274,""y"":0.5358898721730578,""w"":0.010696173351775033,""h"":0.02818747951491319,""type"":""0""},{""x"":0.6244352236053481,""y"":0.5424450999672237,""w"":0.0073766712770862355,""h"":0.014421501147164855,""type"":""0""},{""x"":0.6030428769017984,""y"":0.3490658800393312,""w"":0.014384508990318056,""h"":0.02359882005899709,""type"":""0""}]"
